product_id,product_url,name,discount,discounted_price,original_price,total_reviews,product_info,availability
471686301,https://www.dresslily.com/halloween-starry-pumpkin-pattern-pouch-product8349171.html,Halloween Starry Pumpkin Pattern Pouch Pocket Casual Hoodie,34%,"27,26€","41,56€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Animal,Pumpkin,Skull,Star "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.4900kg "", ""Package Contents"": "" 1 x Hoodie """,2
473343701,https://www.dresslily.com/contrast-animal-print-kangaroo-pocket-product8355681.html,Contrast Animal Print Kangaroo Pocket Hoodie,52%,"23,50€","49,00€",2,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Thickness"": "" Regular "", ""Patterns"": "" Animal "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.4900kg "", ""Package Contents"": "" 1 x Hoodie """,3
473554205,https://www.dresslily.com/fire-flame-print-ombre-hoodie-product8357748.html,Fire Flame Print Ombre Hoodie,44%,"27,26€","48,69€",1,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Flame "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.5400kg "", ""Package Contents"": "" 1 x Hoodie """,2
473534303,https://www.dresslily.com/graffiti-pattern-casual-front-pocket-product8357736.html,Graffiti Pattern Casual Front Pocket Hoodie,45%,"27,26€","49,67€",1,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Print "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.5100kg "", ""Package Contents"": "" 1 x Hoodie """,1
473550905,https://www.dresslily.com/abstract-city-building-print-pullover-product8357743.html,Abstract City Building Print Pullover Hoodie,38%,"27,26€","44,04€",2,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Print "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.4900kg "", ""Package Contents"": "" 1 x Hoodie """,1
471686703,https://www.dresslily.com/christmas-faux-suit-3d-print-product8359887.html,Christmas Faux Suit 3D Print Pullover Hoodie,36%,"27,26€","42,80€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" 3D Print,Candy "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.4900kg "", ""Package Contents"": "" 1 x Hoodie """,2
471675405,https://www.dresslily.com/christmas-snowman-stocking-tree-print-product8361367.html,Christmas Snowman Stocking Tree Print Casual Drawstring Hoodie,40%,"27,26€","45,28€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Christmas Stocking,Christmas Tree,Snowman "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.5000kg "", ""Package Contents"": "" 1 x Hoodie """,1
474369406,https://www.dresslily.com/colorful-butterfly-printed-kangaroo-pocket-product8361380.html,Colorful Butterfly Printed Kangaroo Pocket Hoodie,44%,"27,26€","48,69€",1,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Fashion "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Butterfly "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.5500kg "", ""Package Contents"": "" 1 x Hoodie """,1
474383001,https://www.dresslily.com/fire-water-wolf-print-kangaroo-product8363482.html,Fire Water Wolf Print Kangaroo Pocket Hoodie,46%,"23,50€","43,11€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" 3D Print,Animal "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.4900kg "", ""Package Contents"": "" 1 x Hoodie """,1
474367501,https://www.dresslily.com/contrast-fire-character-print-kangaroo-product8362969.html,Contrast Fire Character Print Kangaroo Pocket Hoodie,43%,"27,26€","48,03€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Others "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.5500kg "", ""Package Contents"": "" 1 x Hoodie """,5
474383302,https://www.dresslily.com/fire-lion-print-kangaroo-pocket-product8363487.html,Fire Lion Print Kangaroo Pocket Hoodie,43%,"23,50€","41,25€",2,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" 3D Print,Animal "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.4900kg "", ""Package Contents"": "" 1 x Hoodie """,1
474382302,https://www.dresslily.com/stones-3d-print-kangaroo-pocket-product8363967.html,Stones 3D Print Kangaroo Pocket Hoodie,51%,"23,50€","48,38€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" 3D Print,Others,Stone "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.5100kg "", ""Package Contents"": "" 1 x Hoodie """,4
470896902,https://www.dresslily.com/indian-eagle-dreamcatcher-pattern-front-product8363946.html,Indian Eagle Dreamcatcher Pattern Front Pocket Pullover Hoodie,44%,"27,26€","49,00€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Animal,Print "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.5300kg "", ""Package Contents"": "" 1 x Hoodie """,2
470897104,https://www.dresslily.com/indian-eagle-pattern-front-pocket-product8365066.html,Indian Eagle Pattern Front Pocket Drawstring Hoodie,40%,"27,26€","45,28€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Animal,Print "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.5500kg "", ""Package Contents"": "" 1 x Hoodie """,1
473943705,https://www.dresslily.com/kangaroo-pocket-christmas-elk-print-product8365072.html,Kangaroo Pocket Christmas Elk Print Drawstring Hoodie,38%,"27,26€","44,08€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Fashion "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester "", ""Fabric Stretch"": "" No Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Animal,Elk "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.5600kg "", ""Package Contents"": "" 1 x Hoodie """,5
470897903,https://www.dresslily.com/indian-tassel-pattern-front-pocket-product8365644.html,Indian Tassel Pattern Front Pocket Pullover Hoodie,44%,"27,26€","48,36€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Print "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.5550kg "", ""Package Contents"": "" 1 x Hoodie """,3
473396404,https://www.dresslily.com/christmas-conch-beach-print-kangaroo-product8366251.html,Christmas Conch Beach Print Kangaroo Pocket Hoodie,45%,"27,26€","49,35€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day,Daily "", ""Style"": "" Fashion "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Others "", ""Season"": "" Fall,Winter "", ""Weight"": "" 0.5600kg "", ""Package Contents"": "" 1 x Hoodie """,1
470752604,https://www.dresslily.com/christmas-pattern-kangaroo-pocket-hoodie-product8365650.html,Christmas Pattern Kangaroo Pocket Hoodie,37%,"23,50€","37,50€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day,Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Christmas Stocking,Christmas Tree,Print "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.4200kg "", ""Package Contents"": "" 1 x Hoodie """,2
474681901,https://www.dresslily.com/two-tone-sun-moon-chinese-product8366259.html,Two Tone Sun Moon Chinese Tai Ji Print Hoodie,45%,"27,26€","49,67€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Chinese Style "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Moon,Sun "", ""Season"": "" Fall,Winter "", ""Weight"": "" 0.5500kg "", ""Package Contents"": "" 1 x Hoodie """,2
471141401,https://www.dresslily.com/cute-christmas-santa-print-front-product8366331.html,Cute Christmas Santa Print Front Pocket Casual Hoodie,48%,"27,26€","51,97€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Santa Claus "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.5700kg "", ""Package Contents"": "" 1 x Hoodie """,1
471348702,https://www.dresslily.com/3d-christmas-suit-allover-print-product8366703.html,3D Christmas Suit Allover Print Drop Shoulder Pullover Hoodie,43%,"27,26€","47,64€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" 3D Print,Christmas Stocking "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.5700kg "", ""Package Contents"": "" 1 x Hoodie """,3
474682002,https://www.dresslily.com/drawstring-front-pocket-feather-graphic-product8366709.html,Drawstring Front Pocket Feather Graphic Hoodie,37%,"27,26€","43,42€",2,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Fashion "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Feather "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.5350kg "", ""Package Contents"": "" 1 x Hoodie """,3
470752004,https://www.dresslily.com/christmas-tree-candy-snowflakes-print-product8367640.html,Christmas Tree Candy Snowflakes Print Casual Hoodie,41%,"23,50€","40,04€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day,Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Candy,Christmas Tree,Print,Snowman "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.4400kg "", ""Package Contents"": "" 1 x Hoodie """,2
470753402,https://www.dresslily.com/christmas-candy-pattern-kangaroo-pocket-product8367642.html,Christmas Candy Pattern Kangaroo Pocket Hoodie,41%,"23,50€","39,76€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day,Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Fabric Stretch"": "" No Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Ball,Candy,Christmas Tree,Print "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.4100kg "", ""Package Contents"": "" 1 x Hoodie """,1
474683003,https://www.dresslily.com/3d-print-pharaoh-front-pocket-product8367653.html,3D Print Pharaoh Front Pocket Drawstring Hoodie,44%,"27,26€","48,69€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Fashion "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" 3D Print "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.5400kg "", ""Package Contents"": "" 1 x Hoodie """,1
471141602,https://www.dresslily.com/christmas-santa-deer-print-front-product8368084.html,Christmas Santa Deer Print Front Pocket Casual Hoodie,44%,"27,26€","48,69€",1,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Animal,Santa Claus "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.5500kg "", ""Package Contents"": "" 1 x Hoodie """,3
474806001,https://www.dresslily.com/kangaroo-pocket-tie-dye-printed-product8368088.html,Kangaroo Pocket Tie Dye Printed Drawstring Hoodie,58%,"18,80€","44,26€",1,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Cotton,Polyester "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Tie Dye "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.4800kg "", ""Package Contents"": "" 1 x Hoodie """,1
473395702,https://www.dresslily.com/christmas-dog-gifts-print-kangaroo-product8368614.html,Christmas Dog Gifts Print Kangaroo Pocket Hoodie,41%,"27,26€","46,06€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day,Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Animal,Ball "", ""Season"": "" Fall,Winter "", ""Weight"": "" 0.5600kg "", ""Package Contents"": "" 1 x Hoodie """,2
474814805,https://www.dresslily.com/christmas-santa-claus-music-note-product8370306.html,Christmas Santa Claus Music Note Print Drawstring Hoodie,33%,"27,26€","40,63€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Fashion "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Santa Claus "", ""Season"": "" Fall,Winter "", ""Weight"": "" 0.5000kg "", ""Package Contents"": "" 1 x Hoodie """,3
474842006,https://www.dresslily.com/christmas-ball-berry-print-front-product8370332.html,Christmas Ball Berry Print Front Pocket Hoodie,48%,"27,26€","52,63€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day "", ""Style"": "" Fashion "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Ball,Cherry "", ""Season"": "" Fall,Winter "", ""Weight"": "" 0.5200kg "", ""Package Contents"": "" 1 x Hoodie """,2
474815105,https://www.dresslily.com/christmas-trees-castle-print-kangaroo-product8370311.html,Christmas Trees Castle Print Kangaroo Pocket Hoodie,35%,"27,26€","42,18€",1,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Christmas Tree "", ""Season"": "" Fall,Winter "", ""Weight"": "" 0.5450kg "", ""Package Contents"": "" 1 x Hoodie """,1
475138003,https://www.dresslily.com/christmas-tree-santa-elk-3d-product8372243.html,Christmas Tree Santa Elk 3D Print Hoodie,42%,"27,26€","47,14€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day,Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Animal,Christmas Tree,Santa Claus "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.4900kg "", ""Package Contents"": "" 1 x Hoodie """,1
475137601,https://www.dresslily.com/santa-claus-christmas-pattern-hoodie-product8372729.html,Santa Claus Christmas Pattern Hoodie,32%,"27,26€","40,32€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day,Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Christmas Tree,Santa Claus,Snowflake "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.4900kg "", ""Package Contents"": "" 1 x Hoodie """,1
475138901,https://www.dresslily.com/fuax-tuxedo-christmas-pattern-hoodie-product8372249.html,Fuax Tuxedo Christmas Pattern Hoodie,45%,"27,26€","49,62€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day,Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Elk,Print,Santa Claus,Snowman "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.5000kg "", ""Package Contents"": "" 1 x Hoodie """,2
475139004,https://www.dresslily.com/christmas-elk-faux-twinset-3d-product8372736.html,Christmas Elk Faux Twinset 3D Print Hoodie,37%,"27,26€","43,11€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day,Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Ball,Candy,Elk,Letter,Snowflake "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.4900kg "", ""Package Contents"": "" 1 x Hoodie """,2
475461602,https://www.dresslily.com/front-pocket-geometric-3d-print-product8378464.html,Front Pocket Geometric 3D Print Hoodie,47%,"23,50€","44,54€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Fashion "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" 3D Print,Geometric "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.4800kg "", ""Package Contents"": "" 1 x Hoodie """,1
475244115,https://www.dresslily.com/elbow-patch-pintuck-detail-fleece-product8373830.html,Elbow Patch Pintuck Detail Fleece Hoodie,53%,"31,02€","65,33€",1,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Cotton,Polyester "", ""Fabric Stretch"": "" No Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Others "", ""Season"": "" Fall,Winter "", ""Weight"": "" 0.8200kg "", ""Package Contents"": "" 1 x Hoodie """,5
475567108,https://www.dresslily.com/pintuck-detail-raglan-sleeve-hoodie-product8380905.html,Pintuck Detail Raglan Sleeve Hoodie,51%,"17,86€","36,41€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Solid "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.3550kg "", ""Package Contents"": "" 1 x Hoodie """,2
198821404,https://www.dresslily.com/hooded-long-sleeve-hoodie-product1752287.html,Hooded Camouflage Splicing Embroidered Zip-Up Hoodie,56%,"25,38€","57,51€",,"""Style"": "" Fashion "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Cotton,Polyester "", ""Weight"": "" 0.700kg "", ""Package Contents"": "" 1 x Hoodie """,15
375792103,https://www.dresslily.com/color-block-drawstring-long-sleeve-product7886641.html,Color Block Drawstring Long Sleeve Hoodie,45%,"34,78€","63,68€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Fashion "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Cotton,Polyester "", ""Thickness"": "" Regular "", ""Patterns"": "" Color Block "", ""Season"": "" Fall "", ""Weight"": "" 0.6950kg "", ""Package Contents"": "" 1 x Hoodie """,18
277483803,https://www.dresslily.com/pumpkin-print-halloween-pullover-hoodie-product3299814.html,Pumpkin Print Halloween Pullover Hoodie,39%,"31,02€","50,76€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Halloween "", ""Style"": "" Fashion "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Thickness"": "" Regular "", ""Patterns"": "" Pumpkin "", ""Season"": "" Fall,Winter "", ""Weight"": "" 0.5780kg "", ""Package Contents"": "" 1 x Hoodie """,1
366070804,https://www.dresslily.com/landscape-print-pullover-hoodie-product7094097.html,Landscape Print Pullover Hoodie,44%,"28,20€","50,77€",1,"""Occasion"": "" Daily Use "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Thickness"": "" Regular "", ""Patterns"": "" Print "", ""Season"": "" Fall "", ""Weight"": "" 0.5400kg "", ""Package Contents"": "" 1 x Hoodie """,15
279457902,https://www.dresslily.com/contrast-color-pullover-hoodie-product4170301.html,Contrast Color Pullover Hoodie,39%,"18,80€","31,02€",2,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily Use "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane,Rayon "", ""Thickness"": "" Regular "", ""Patterns"": "" Color Block "", ""Season"": "" Fall "", ""Weight"": "" 0.3700kg "", ""Package Contents"": "" 1 x Hoodie """,19
473944111,https://www.dresslily.com/kangaroo-pocket-dashiki-print-drawstring-product8365078.html,Kangaroo Pocket Dashiki Print Drawstring Hoodie,36%,"27,26€","42,77€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester "", ""Fabric Stretch"": "" Slight Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Others "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.5600kg "", ""Package Contents"": "" 1 x Hoodie """,4
374122303,https://www.dresslily.com/drawstring-color-block-zip-up-product7886637.html,Drawstring Color Block Zip Up Hoodie,46%,"31,02€","57,80€",,"""Material"": "" Cotton,Polyester,Polyurethane "", ""Pattern"": "" Color Block "", ""Package Contents"": "" 1 x Hoodie "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Style"": "" Fashion "", ""Weight"": "" 0.6780kg """,In Stock
256935201,https://www.dresslily.com/pocket-3d-bananas-printed-hoodie-product2901388.html,Pocket 3D Bananas Printed Hoodie,38%,"28,20€","45,59€",1,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Casual\u00a0,Daily Use,Going Out "", ""Style"": "" Fashion "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Cotton,Polyester "", ""Thickness"": "" Regular "", ""Patterns"": "" 3D,Fruit "", ""Weight"": "" 0.4800kg "", ""Package Contents"": "" 1 x Hoodie """,2
